list_id,list_name,list_url,list_tag,list_des
434256234,东方Project［经典的幻想乡神曲］,http://p2.music.126.net/pfAn8ma5TfCge6Is1QeoDQ==/109951163582495756.jpg,"ACG,兴奋,感动",千年幻想乡，万年梦东方这份歌单收录了东方Project中那些被大众认可的神曲，如果你发现一首歌的评论...
1998039570,【東方】幻想万华镜梦想夏郷OP/ED,http://p2.music.126.net/87cAXvyrnXu5y-f9KdjzpA==/19082024300599258.jpg,"日语,ACG",萃香找的各种关于梦想夏乡+幻想万华镜的歌曲
434256234,东方Project［经典的幻想乡神曲］,http://p2.music.126.net/pfAn8ma5TfCge6Is1QeoDQ==/109951163582495756.jpg,"ACG,兴奋,感动",千年幻想乡，万年梦东方这份歌单收录了东方Project中那些被大众认可的神曲，如果你发现一首歌的评论...
2940481472,『東方电音祭』自理想乡的激奏盛宴,http://p2.music.126.net/_qojBVyGGEFtU9NCvI8mmw==/109951164390338302.jpg,"ACG,电子,兴奋",戴上耳机，细细聆听着来自幻想乡的激燃声乐，不由自主的随着旋律抖动起腿来；动感的旋律，渗透，触动着全身...
2824997283,音乐世界Cytus2『初音未来歌包集』,http://p2.music.126.net/-UeQzlem5TXzKbrEYrJhhg==/109951164247132443.jpg,"日语,ACG,电子",给喜欢miku的各位
867072726,◤游戏高燃日系电音◢…抖腿停不下来,http://p1.music.126.net/1xd5C9nnRIFPRypBlLGUcQ==/109951163755962673.jpg,"日语,电子,游戏",常用日语歌单～高燃前奏适合任何bgm，重拾信心，唯一信念。封面作者的pixiv id：7640889...
2638457868,『Cytus赛特斯2音游』 游戏内的音乐收藏,http://p1.music.126.net/z0EQJNYREbZxTG4mDkoMiQ==/109951163815307646.jpg,"游戏,经典,榜单",收藏Cytus2/赛特斯2音游内的音乐收藏更新……………………………………………………在bullet...
4937694181,适合学习（看书）时听的纯音乐（静心）,http://p1.music.126.net/N2NI8uLo3MzPf3PXywlYtw==/109951164846682265.jpg,"轻音乐,学习,安静",听着纯音乐，静下心来认真学习（看书、工作）吧！（4~18首是全世界最好听的钢琴曲哦！ 睡觉时也可以听...
2420545066,『纯音乐』当雨滴敲响琴键,http://p1.music.126.net/HIUy568wk914exFZai5GXA==/109951163554890901.jpg,"轻音乐,清新,安静",当雨滴敲响琴键滑落在地。当雨声与琴声完美相融。滴答...你听，那是雨声还是琴声歌单收集一些以「雨」为...
315524130,【轻音乐】（放松，舒缓，减压，治愈）,http://p1.music.126.net/UQlabhk8Twk0BSqtvJbnZg==/109951165984872278.jpg,"放松,安静,轻音乐",打开心扉，抛去烦恼，治愈不开心，传递爱，传递温暖！
2031276596,步频180 跑步10公里 配速5分钟,http://p1.music.126.net/EwIsbmHoXTRBeSXmJb3IUw==/109951166595908477.jpg,"欧美,运动,兴奋",顺序播放，循序渐进。挑战昨天的你！
2748492595,欧美万评优质女声•萦绕耳畔忆于心间,http://p1.music.126.net/ptx2Jf4PZl3oNLxv4NiADg==/109951164018765577.jpg,"欧美,流行,治愈",Duang~~第二单欧美万评女声来啦~~~此单和之前的欧美万评男声类似，收录1w+欧美女声，优质的欧...
902685899,我走路带风，可以这么形容,http://p1.music.126.net/YuGeEFO2goOdXpRMAt8G5A==/109951163016592103.jpg,"欧美,流行",买菜的大妈都表示对我很心动——安全着陆《个人简介》
156314359,【东方幻乐集】致曾经带我们入坑的神曲,http://p2.music.126.net/Zyayjx86fL_8kVZYDvNu9Q==/3400789470244467.jpg,"日语,轻音乐,ACG",東方幻乐集系列第一弹致曾经带我们入坑的神曲～打开记忆门扉，想起那未曾忘却的回忆～一个创业20年从未商...
69332528,【东方】少女幻葬&ネクロファンタジア,http://p2.music.126.net/pk3GbL0-sv-bS1Oa1FMZcw==/2938994582051715.jpg,"日语,ACG,游戏",~永远de17歲~
25957497,东方Project同人9X首神曲,http://p2.music.126.net/HWILXkbhocusQMB7fGkC5A==/3420580699077869.jpg,"日语,ACG,游戏",原曲单：东方同人神曲104首本单已经死了每年吃我几首，淦
761845200,東方雅乐集｜和风意境純音赏,http://p2.music.126.net/SSvX63ZRfAG7EW3v8f1fog==/109951165016002103.jpg,"轻音乐,游戏,ACG",封面：日本弹幕游戏《東方妖妖梦》西行寺幽幽子。出处：LOFTER @Evanescence丷此歌单旨...
832142695,東方明镜邦乐•三味线与纯音的伯雅,http://p2.music.126.net/OjyNku07dZ1Ru1wntW5TkA==/109951163033254399.jpg,"轻音乐,器乐,ACG",~東方明镜邦乐•三味线与纯音的伯雅~大家好，这里是Purion本歌单延续前五次和风单的主题，没错依然...
434256234,东方Project［经典的幻想乡神曲］,http://p2.music.126.net/pfAn8ma5TfCge6Is1QeoDQ==/109951163582495756.jpg,"ACG,兴奋,感动",千年幻想乡，万年梦东方这份歌单收录了东方Project中那些被大众认可的神曲，如果你发现一首歌的评论...
2105429598,世界第一公主殿下（初音未来）,http://p1.music.126.net/g_8db1mw5_Lpak148wmquA==/109951167002518356.jpg,"日语,学习,运动",个人觉得挺好听的初音未来歌曲（想改歌曲的顺序可以评论一下）
5017390341,术力口没有你我怎么活啊术力口,http://p1.music.126.net/z_x7eGm1pPf4uwrOyYWuKw==/109951168574698476.jpg,"日语,电子,ACG",写在前面：不完全是术力口本来是自己自娱自乐听的歌单！不知道为什么这么多人收藏(好多人啊.jpg)很高...
401360359,MARETU重度中毒集合,http://p1.music.126.net/P-1Ng10KmTgnu4iRHcgCfQ==/18789554208784770.jpg,"日语,ACG,另类/独立",完善中……
2920245106,现在是---琪亚娜时间,http://p1.music.126.net/OZKRcd_TlrorsOla-I2FnQ==/109951164840466893.jpg,"游戏,兴奋,感动",每个人都有想要守护的东西这和强弱无关即使再弱的人也可以想方设法保护自己重要的宝物那一刻你就是世界上最...
3162090874,舰伥兼，旅行者，开拓者歌单,http://p1.music.126.net/B0p-4wasR062tPXCIYmEvQ==/109951168636147727.jpg,"ACG,游戏,治愈",欢迎收听「伥」歌单。无论你是在驾驶休伯利安的舰长，还是在提瓦特冒险的旅行者，或者乘坐星穹列车的开拓者...
833795159,加油啊！奥托大人！（含游戏原声，看简介）,http://p1.music.126.net/nDTMaLc92fPD5CYkMuDrvA==/109951163532443123.jpg,"游戏,ACG",有一种信念叫琪亚娜，有一种御姐叫芽衣，有一种冷漠叫布洛妮娅，有一种成熟叫无量塔姬子，有一种无敌叫八重...
17141048,幽闭サテライト合集,http://p2.music.126.net/O7EOMvj0LbV98l1rWuq92w==/1417270491785169.jpg,"日语,游戏,流行",听senya动人的歌喉听到爽
434256234,东方Project［经典的幻想乡神曲］,http://p2.music.126.net/pfAn8ma5TfCge6Is1QeoDQ==/109951163582495756.jpg,"ACG,兴奋,感动",千年幻想乡，万年梦东方这份歌单收录了东方Project中那些被大众认可的神曲，如果你发现一首歌的评论...
42592005,幻想之乡的旋律(东方合集),http://p2.music.126.net/7s1vYjFkY5ECk7AiynxcXQ==/3249056862463464.jpg,"日语,ACG,另类/独立",
2105429598,世界第一公主殿下（初音未来）,http://p2.music.126.net/g_8db1mw5_Lpak148wmquA==/109951167002518356.jpg,"日语,学习,运动",个人觉得挺好听的初音未来歌曲（想改歌曲的顺序可以评论一下）
37095329,初音未来歌曲集,http://p2.music.126.net/W-nB1SbCWKj-ZguudwNolA==/109951163017731207.jpg,"日语,电子,ACG",收藏这个作品的听众朋友们十分感谢，以后也许会制作VOCALOID相关和二次元相关的歌单以及由我自己制...
158830728,初音未来经典曲目,http://p2.music.126.net/m_yXnAB7VjyyyARSwACmHg==/1364493974560027.jpg,"日语,经典,00后",这是个专门为葱粉们建立的歌单哦！——♪——♪——♪——♪——♪——♪——♪——新加入的歌一段时间后会...
325160010,（比赛炸曲）POPPING肌肉爆震,http://p2.music.126.net/m3TAjnaLI9G1tC3EIWBX4A==/18634523067595902.jpg,"R&B/Soul,舞曲",收录各大比赛popping炸曲、经典曲目长期更新 欢迎收藏
646396329,popping比赛曲库【 律动】,http://p2.music.126.net/QPdqgG-lqA4bpr63foTBGQ==/109951162889923202.jpg,"欧美,舞曲,流行",Popping是放克舞蹈（Funk Dance）和街舞（Street Dance）中的一种风格，最初...
510112527,Poppin Battle热门炸曲,http://p2.music.126.net/ZQCu3IohsFRet-3kV5lTcw==/109951162954336548.jpg,"舞曲,电子,欧美",专门收集PoppingBattle/Solo炸曲
418080840,梦想夏乡全收录·4话全集,http://p1.music.126.net/pzdLnmGVopZFkthnjavUEQ==/3420580704126503.jpg,"日语,ACG",2022.02.14 追加第4话OP Single及ED+OST Album2020.12.31 追...
3005581883,【东方神曲集Ⅰ】震撼之声，跃动之音,http://p1.music.126.net/Erzh6ogwyidYGnMpP2CAFw==/109951164393979652.jpg,"日语,ACG",被天籁般的声音俘获，于绚烂音符中沉醉。在梦中越过那道看似无法跨越的界限，祈祷着。如果那神明真正存在的...
100141249,【东方】评论破千的东方同人音乐,http://p1.music.126.net/aV7jpozWSzCuDuYkXwLCQQ==/3275445144255414.jpg,"日语,游戏,ACG",都是入坑神曲，清新纯音，百合对唱，动画op，空耳萌音居多。遗漏的话，欢迎补充
434256234,东方Project［经典的幻想乡神曲］,http://p1.music.126.net/pfAn8ma5TfCge6Is1QeoDQ==/109951163582495756.jpg,"ACG,兴奋,感动",千年幻想乡，万年梦东方这份歌单收录了东方Project中那些被大众认可的神曲，如果你发现一首歌的评论...
508632207,『幻想拔萃』宴席华歌，绮梦长醉,http://p1.music.126.net/45qYhv3XL0XM398hw9K8WQ==/109951162808442066.jpg,"感动,ACG,日语",单纯的把最爱的歌曲堆积在这里，能保证的是每首单曲的超高质量，每一首都曾触动我的心灵。将这份温柔满怀诚...
2326650603,【东方】进入幻想乡之正确方式,http://p1.music.126.net/MiQ-sr4RdTo0UWv0bxjPpQ==/18614731860457088.jpg,"日语,ACG",~~这是个一位入坑三年多的普通东方众的一个普通歌单。~~关于这个标题的由来，源于曾经高中时代与朋友之...
2051610235,MARETU（马热土/极恶p）等待新曲中,http://p1.music.126.net/o2xRNsrk8InFFFICv4WDUA==/109951166975162903.jpg,"ACG,日语",怎么还没有新歌，急死我了在wyy有两个版本的歌这边统一收录新专的版本，请各位在评论区加把劲！！马热土...
2063553154,【MARETU】极恶p/马热土（超全持续更新,http://p1.music.126.net/UYepKvzgmvIptMkIt0lFeA==/109951164566793294.jpg,"日语,电子,网络歌曲",v家p主马热土maretu（好多怪力熊！！！极恶熊）只要有土参与创作，wyy上有，差不多就都收录了歌...
401360359,MARETU重度中毒集合,http://p1.music.126.net/P-1Ng10KmTgnu4iRHcgCfQ==/18789554208784770.jpg,"日语,ACG,另类/独立",完善中……
5072313470,少儿 街舞 编排 成品,http://p2.music.126.net/yKF2FwXNIb1sSeP7mxJ6bw==/109951165181474488.jpg,"说唱,舞曲",不定时更新～
329210425,很Swag燃爆你的小宇宙的Breaking舞曲！,http://p2.music.126.net/tBBZUW8RBG_Bqs2C6-MpFg==/3435973850152939.jpg,"欧美,舞曲,榜单",推荐给喜欢音乐的人
2621595367,45首「硬核」健身【核精神氮泵】,http://p2.music.126.net/xnP2TNzIZds8u5lekIwaPw==/109951164845301939.jpg,"说唱,运动,金属",歌曲都是我平时健身听的dubstep rap 旋死 重金属喜欢的小伙伴们点个收藏我们深蹲到天亮
2522019898,【学习专属】Stay Focused·高效率专注学习,http://p2.music.126.net/guEvZuISX6VXJhue96cphA==/109951165400979832.jpg,"轻音乐,学习,治愈",高效率专注背景音；都是我自己精心挑选出来的，很适合学习的音乐；祝大家所有的努力，皆有所成。
8303758557,钢琴&轻音乐丨黑白键下的温柔,http://p2.music.126.net/152TtL_zjDyOLy1FjBJ0_Q==/109951168548946770.jpg,"轻音乐,浪漫,钢琴",温柔的钢琴声用行云流水般的音符阐释浪漫情怀熟悉的钢琴声让你回到了属于自己的那份回忆里黑白键下是灵魂之...
7618883160,轻音乐｜愿你们走出万里 归来仍是少年,http://p2.music.126.net/lJ_1f1LM6p8yNM15gfv5NA==/109951167838797189.jpg,"轻音乐,清晨,治愈",成长就像走夜路一样，既没有灯也没啥人，但正因为黎明很美，所以你要酷酷的走下去。画师：KEHAO
2122586943,『软音萌电』医疗兵就位，恶势力散退！,http://p1.music.126.net/rCoqZPEbSb2zaPw_An9QZQ==/109951163194902165.jpg,"日语,电子,ACG",可爱，血槽的克星，绝对的正义！可爱的节奏，加上可爱的声音。听着听着真想大声来一句：“医疗兵就位，恶势...
2131714226,元气满满！无法抗拒の日系少女音,http://p1.music.126.net/yZ4NCslgW2Jri_nWbTyOUw==/109951165102145957.jpg,"日语,快乐,ACG",第8期：这一期给大家分享一些日系少女音超暖 超软 的少女音希望大家喜欢 阿里嘎多 米娜桑~~~！！！...
2492346913,「卡哇伊系列」小心被萌出鼻血哦！,http://p1.music.126.net/bFwv1bQCzSSMCI4-pB702g==/109951164188119098.jpg,"兴奋,治愈,日语",欢迎大家对此歌单提出建议(´･ω･`)卡哇伊，日文かわいい的音译词，读作kawaii。也做“可爱い”...
717848220,Trap Remix丨当欧美热单遇上毒性低音,http://p1.music.126.net/zrMDwLyZk17F3unB8ZyYYQ==/18872017579261383.jpg,"欧美,电子,舞曲",精选欧美热单的Trap remix版本，相信欧美乐迷们对这些remix的原曲基本不会陌生，但是经过制...
499761920,Hiphop Battle热门炸曲,http://p1.music.126.net/fFs1VyoXO9TgGD8hO1m3qQ==/109951162954332655.jpg,"舞曲,电子,说唱",专门收集hiphopbattle/solo炸曲，每一首都是心头之好。
6751999434,打开就到了北京PH玩家（2023）,http://p1.music.126.net/wo5LDUput5pMZvPXFTgArg==/109951165966363971.jpg,"说唱,R&B/Soul,舞曲",快乐星球放什么。（持续更新，加歌评论区留言）
6943352572,《我的音乐你听吗》歌曲合集,http://p1.music.126.net/9KdvaSCRQ35LwXLDbYsG_w==/109951166362067138.jpg,"华语,综艺,流行",《我的音乐你听吗》是哔哩哔哩推出的原创音乐综艺节目，由薛之谦、戴佩妮、许嵩担任有谱村召集人，齐思钧担...
7225023180,综艺｜青年派π计划｜原声收录,http://p1.music.126.net/E-nJ_NE4aRPrOlccKPh5iA==/109951168559053301.jpg,"华语,流行,综艺",《青年π计划》是湖南卫视与芒果TV双平台联合制作的一档青年共创音乐竞演综艺，节目共12期，每期时长9...
7189324795,网易云音乐2021年度最佳单曲,http://p1.music.126.net/iXIEDFsYSm3YIeWgIb1fUA==/109951166810596670.jpg,榜单,2021年度最佳单曲出炉！许嵩、周深、毛不易、莫文蔚、Adele、薛之谦、米津玄師、IU李知恩等艺人...
8247662513,世界评分最高的日本动漫TOP100（2023版）,http://p1.music.126.net/pEktKkk9BeCwH7LlrQ6gRw==/109951168486005230.jpg,"日语,ACG,榜单",本榜由中文区的bangumi，日文区的anikore，英文区的anidb和redditanimeli...
866843362,死宅动漫日语歌单,http://p1.music.126.net/_2LSvqesARSBMRypEVXXNg==/109951164564361629.jpg,"影视原声,网络歌曲,ACG",希望有符合你们口味的歌
606173803,300英雄登录界面BGM,http://p1.music.126.net/ehgXuyE6ChzqaZNAiydZhw==/109951162863105552.jpg,"日语,摇滚,电子",这是由《300英雄》登录界面的BGM所集结成的歌单，里面包含了《300英雄》大部分的登录界面BGM。
37095329,初音未来歌曲集,http://p1.music.126.net/W-nB1SbCWKj-ZguudwNolA==/109951163017731207.jpg,"日语,电子,ACG",收藏这个作品的听众朋友们十分感谢，以后也许会制作VOCALOID相关和二次元相关的歌单以及由我自己制...
2105429598,世界第一公主殿下（初音未来）,http://p1.music.126.net/g_8db1mw5_Lpak148wmquA==/109951167002518356.jpg,"日语,学习,运动",个人觉得挺好听的初音未来歌曲（想改歌曲的顺序可以评论一下）
7711198701,油管排行最高的V家曲（22/10）,http://p1.music.126.net/_euf1_-L5ayQ-MMSvRbs7w==/109951168008857750.jpg,"日语,流行,ACG",本歌单统计了截止至22年10月底油管上的V家曲播放量排行前70名，本歌单按照顺序排列，最后一首是B站...
135595185,Acid Jazz酸爵士—爵士乐中的“酸性”融合,http://p1.music.126.net/11ZHf0G9FQzWNi-8sFzCmw==/109951164541050373.jpg,"欧美,爵士,R&B/Soul",Acid Jazz 酸爵士/迷幻爵士第一次接触到这种音乐风格的时候其实挺惊讶的，这个“酸”是什么？于...
2828250114,《这就是街舞第二季》最全参赛曲目持续更新,http://p1.music.126.net/bGqQtTv4vHktzLz1yqSz-Q==/109951164123025202.jpg,"华语,放松,舞曲",这就是街舞第二季2019.05.18全面上线优酷视频！
2681697374,「lockingと叶音」,http://p1.music.126.net/A0lvdKxGhYfx8x2hUhashg==/109951166069126679.jpg,"欧美,R&B/Soul,日语",JUST FUNKY うまいうまい!
2456414865,breaking舞曲（跟重拍）,http://p1.music.126.net/jetXS2HKrV6YPShk6w7TmA==/109951165867184239.jpg,舞曲,平时练套路新舞步歌单
641574254,「breaking」练习歌曲 持续更新.,http://p1.music.126.net/XFDroJz1LAbKYzvhufNdWg==/19025949207146366.jpg,"另类/独立,舞曲",这里是breaking舞曲 当然这也是属于街舞了 街舞呢 分了好多种 爵士/ hiphop(嘻哈)/...
2015718324,2023/breaking律动练习,http://p1.music.126.net/dkf7sqpL2EC9FmhjmHTtdA==/19145795975085158.jpg,舞曲,街舞里的律动，每个人可以不一样，但都是通过身体动作把自己对音乐的理解来有规律的表现出来，让舞蹈更连贯...
6654837,砕月——多版本,http://p2.music.126.net/LSXMatrpBOSeyfO3y_dEWQ==/5876889650578519.jpg,"日语,夜晚",如有未收录版本，请私信分享给我，及时补充，感谢大家。
2262093192,东方骑砍-东方焚戈录v0.510 BGM（持续更新,http://p2.music.126.net/905mHISuGr_g6pBQTm22FA==/109951168639304484.jpg,"游戏,ACG",本歌单收录骑马与砍杀-东方mod-东方焚戈录的背景音乐（全）。（2020.03.14，火种更名为东方...
31182654,【东方】原曲：砕月/东方萃夢想,http://p2.music.126.net/EriOa8pO08oChvwfYUjbOg==/7739462348074983.jpg,"日语,游戏,ACG",砕月与东方萃梦想的同人音乐合集。因常同用所以混在一个歌单。
7711198701,油管排行最高的V家曲（22/10）,http://p1.music.126.net/_euf1_-L5ayQ-MMSvRbs7w==/109951168008857750.jpg,"日语,流行,ACG",本歌单统计了截止至22年10月底油管上的V家曲播放量排行前70名，本歌单按照顺序排列，最后一首是B站...
7036900676,油管排行最高的V家曲（21/10）,http://p1.music.126.net/d7IP7OCxB75YfSWE_0fPKA==/109951166566038702.jpg,"日语,流行,ACG",本歌单统计了截止至21年10月份油管上的V家曲播放量排行前50名，本歌单按照顺序排列，最后一首是B站...
2562363367,Vocaloid神话曲及准神话曲,http://p1.music.126.net/6uc7_mMBQiCAHu3tNWbYRg==/109951163733621333.jpg,"日语,ACG,网络歌曲",本歌单收录的前17首为Vocaloid神话曲（截止到东九区时间2023年6月19日19时24分）Vo...
8386909097,华语流行 | 90/00后青春回忆 经典怀旧歌曲,http://p1.music.126.net/hS05cWh2fp08tbPh_1Gp2g==/109951168578382029.jpg,"华语,流行,怀旧",不知道是因为老歌的歌词经典，还是因为旋律勾起了当年听歌时的回忆，就像刚上学那会听到林俊杰的歌心情就会...
7474895880,90后怀旧 | 那些年我们曾唱过的歌,http://p1.music.126.net/IC0KNJqBiRkOFEmjeBdIZQ==/109951167850830769.jpg,"华语,怀旧,90后",时光飞逝，转眼90后都已在社会上摸爬滚打了好多年，早已经没了青春时期的稚气，都成大人模样！
7625139112,『8090时光』那些年传唱大街小巷的歌,http://p1.music.126.net/qba7WNqvH_YmG3nvD9kamQ==/109951168320057300.jpg,"90后,华语,流行",熟悉的旋律一响起是否让你瞬间回到某个旧日时光是中学时代，午间休息时同学间的嬉笑打骂是夏日夜晚时，听稻...
44528370,♫ 绚丽东方✿华美幻想【节奏篇】,http://p2.music.126.net/qeBS4arLrIRinEUGjwNYyw==/3224867607193952.jpg,"日语,影视原声,游戏",今生无悔入东方，来世愿生幻想乡
2882758379,【东方/剧毒】无限循环 药石无医,http://p2.music.126.net/UM4V-3THj0J1o8V7pzMIKg==/109951164211668956.jpg,"日语,ACG",你你你，居然在曲子里下毒？！啊～要死了（循环播放）毒性...好强！要出不去了啦！这些曲子也许不太火，...
31339932,「持续更新」东方角色歌曲,http://p2.music.126.net/xYdXsVI4NJvXsxDTp2gxSg==/109951165028253392.jpg,"日语,ACG",更新于2020/3/24 新增旧作及新曲共230首，本歌单按照作品及人物出场顺序归类。具体歌曲对应角...
